customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,is_senior,has_family,avg_monthly_charge,is_long_term_contract,has_streaming,has_support_or_security,payment_type
9840-DVNDC,Male,0,No,No,6.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Yes,0-12,2,0,0,77.175,0,1,0,credit
0327-WFZSY,Male,0,Yes,Yes,39.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,No,25-48,5,0,1,98.3474358974359,1,1,0,electronic
4770-UEZOX,Male,0,No,No,2.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,No,0-12,2,0,0,72.4,0,0,0,electronic
8231-BSWXX,Male,0,No,No,71.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,No,61+,3,0,0,78.20422535211267,1,0,0,credit
5673-FSSMF,Female,0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,Yes,0-12,3,0,0,60.15,0,1,0,electronic
8086-OVPWV,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,0-12,2,0,0,90.55,0,1,0,electronic
9680-NIAUV,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,61+,7,0,1,112.90694444444445,1,1,1,credit
1921-KYSAY,Female,0,No,No,41.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,No,25-48,5,0,0,70.1719512195122,1,1,1,electronic
9334-GWGOW,Male,1,Yes,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,No,0-12,2,1,0,69.32142857142857,0,0,0,electronic
6522-YRBXD,Male,1,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,No,25-48,5,1,0,96.15428571428572,0,1,1,electronic
8819-IMISP,Male,0,No,No,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No,25-48,3,0,0,78.35806451612903,0,0,0,electronic
4652-ODEVH,Male,0,Yes,Yes,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,No,25-48,2,0,1,24.183333333333334,1,0,0,mailed
0236-HFWSV,Male,0,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,13-24,4,0,0,96.31,0,1,0,electronic
5849-ASHZJ,Male,0,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,552.9,No,25-48,1,0,0,20.477777777777778,1,0,0,credit
6486-LHTMA,Female,1,Yes,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,No,25-48,4,1,0,91.46774193548387,1,1,0,electronic
4174-LPGTI,Female,0,Yes,Yes,41.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.5,2728.6,Yes,25-48,4,0,1,66.55121951219512,1,1,1,bank
7369-TRPFD,Male,0,No,No,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,No,13-24,1,0,0,14.694736842105263,1,0,0,mailed
6207-WIOLX,Female,0,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,25-48,5,0,1,60.106,0,1,1,credit
5947-SGKCL,Female,0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,13-24,6,0,1,103.95,0,1,0,bank
0508-OOLTO,Female,0,Yes,Yes,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0-12,1,0,1,67.875,0,0,0,electronic
8182-PNAGI,Male,0,No,No,12.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,0-12,2,0,0,49.479166666666664,0,0,1,bank
2070-XYMFH,Female,1,No,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No,13-24,3,1,0,79.79565217391304,0,0,0,mailed
3530-VWVGU,Female,0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,13-24,1,0,1,18.195454545454545,0,0,0,mailed
0218-QNVAS,Male,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,No,61+,5,0,1,100.19366197183099,1,1,0,bank
7748-UMTRK,Female,1,No,Yes,30.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,2974.5,No,25-48,5,1,0,99.15,0,1,1,electronic
4847-QNOKA,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes,0-12,1,0,0,44.9,0,0,0,bank
5537-UXXVS,Female,0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,13-24,1,0,0,18.7625,0,0,0,bank
4727-MCYZG,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,No,0-12,2,0,0,55.55,0,1,0,mailed
2211-RMNHO,Female,0,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560.0,No,61+,7,0,1,81.76470588235294,1,1,1,bank
3061-BCKYI,Male,0,No,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,13-24,1,0,0,20.267857142857142,0,0,0,mailed
4464-JCOLN,Male,0,Yes,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,0-12,1,0,1,17.95,1,0,0,mailed
7459-IMVYU,Male,0,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,No,25-48,6,0,0,69.93552631578947,0,0,1,electronic
8969-PRHFK,Male,0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,No,13-24,1,0,0,22.84722222222222,1,0,0,mailed
1550-EENBN,Female,0,No,No,31.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,No,25-48,6,0,0,103.40645161290323,0,1,1,electronic
8619-IJNDK,Female,0,Yes,Yes,71.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,No,61+,5,0,1,63.28028169014084,1,0,1,credit
0795-GMVQO,Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7332.4,No,61+,7,0,0,109.43880597014925,1,1,1,credit
3967-KXAPS,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,61+,8,0,0,93.33194444444445,1,1,1,credit
3757-NJYBX,Male,1,Yes,No,32.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,25-48,6,1,0,110.0234375,0,1,0,bank
2951-QOQTK,Male,0,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes,0-12,3,0,0,83.1125,0,0,1,credit
1183-CANVH,Female,0,Yes,No,23.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,No,13-24,3,0,0,58.571739130434786,1,1,1,bank
7520-HQWJU,Female,0,Yes,Yes,66.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No,61+,5,0,1,68.31287878787879,0,0,1,bank
2883-ILGWO,Male,1,No,No,57.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,49-60,6,1,0,103.75350877192982,0,1,1,bank
0725-CXOTM,Female,0,No,No,36.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,25-48,7,0,0,93.00277777777778,1,1,1,credit
3058-WQDRE,Male,0,No,No,13.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No,13-24,0,0,0,25.52692307692308,0,0,0,bank
8931-GJJIQ,Female,0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,Yes,0-12,3,0,0,89.25555555555555,0,1,0,electronic
6786-OBWQR,Female,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,0-12,2,0,1,71.22,0,1,0,electronic
2990-OGYTD,Female,0,Yes,No,67.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,61+,7,0,0,87.81865671641792,1,1,1,bank
5875-YPQFJ,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,0-12,1,0,0,69.9,0,0,0,electronic
2984-MIIZL,Male,0,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.8,321.9,Yes,0-12,2,0,0,80.475,0,0,0,bank
6653-CBBOM,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,0-12,1,0,0,70.3,0,0,0,electronic
2484-DGXPZ,Female,0,Yes,Yes,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,25-48,1,0,1,21.256451612903227,0,0,0,mailed
7587-RZNME,Male,0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,0-12,1,0,0,41.21666666666667,0,0,0,electronic
3855-ONCAR,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,No,0-12,2,0,1,74.9375,0,1,0,mailed
2105-PHWON,Female,0,Yes,No,33.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,25-48,5,0,0,91.1560606060606,0,1,1,credit
4534-WGCIR,Female,0,Yes,Yes,58.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,49-60,2,0,1,26.032758620689656,1,0,0,credit
8815-LMFLX,Male,0,Yes,Yes,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,25-48,2,0,1,21.874000000000002,0,0,0,bank
8443-ZRDBZ,Male,0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,0-12,2,0,0,79.725,0,0,0,electronic
1591-MQJTP,Male,1,Yes,No,51.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,49-60,5,1,0,94.88529411764705,1,1,1,bank
1559-DTODC,Male,0,No,No,19.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,13-24,0,0,0,24.650000000000002,0,0,0,bank
4566-QVRRW,Female,0,Yes,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,0-12,1,0,0,43.97272727272727,0,0,0,electronic
5092-STPKP,Female,0,No,No,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,13-24,3,0,0,57.550000000000004,0,0,1,credit
3094-JOJAI,Male,0,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,No,13-24,2,0,0,77.05555555555556,0,0,0,mailed
5650-VDUDS,Female,0,No,No,4.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,0-12,0,0,0,24.0125,0,0,0,mailed
3096-IZETN,Female,0,No,No,12.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,947.3,Yes,0-12,2,0,0,78.94166666666666,0,1,0,bank
3254-YRILK,Male,1,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,Yes,13-24,4,1,0,93.46315789473684,0,1,0,electronic
7813-ZGGAW,Male,1,No,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,No,25-48,5,1,0,92.83709677419354,0,1,1,bank
5756-OZRIO,Male,1,Yes,No,61.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,61+,4,1,0,63.97704918032787,1,1,0,bank
1016-DJTSV,Male,1,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,No,0-12,1,1,0,71.60625,0,0,0,electronic
5204-HMGYF,Female,0,Yes,Yes,49.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,No,49-60,7,0,1,88.6734693877551,1,1,1,mailed
3669-LVWZB,Male,0,No,No,5.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,Yes,0-12,3,0,0,61.19,0,1,0,mailed
2577-GVSIL,Male,0,Yes,Yes,35.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,No,25-48,5,0,1,76.03142857142856,1,1,1,bank
1444-VVSGW,Male,0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,61+,8,0,0,113.84071428571428,1,1,1,credit
5419-JPRRN,Male,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,0-12,5,0,0,101.45,0,1,0,electronic
4673-KKSLS,Female,0,No,No,31.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,25-48,4,0,0,87.87903225806451,0,0,1,electronic
4441-NIHPT,Female,1,No,No,13.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,Yes,13-24,2,1,0,72.33461538461539,0,0,0,electronic
3315-IKYZQ,Male,0,Yes,Yes,28.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,25-48,4,0,1,49.528571428571425,1,1,1,mailed
4726-DLWQN,Male,1,No,No,50.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,No,49-60,5,1,0,69.092,0,1,1,bank
2682-KEVRP,Female,1,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,13-24,1,1,0,18.954545454545453,1,0,0,mailed
4730-AWNAU,Male,0,Yes,Yes,36.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,No,25-48,5,0,1,62.07083333333334,1,1,1,credit
8564-LDKFL,Male,0,Yes,No,40.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,25-48,6,0,0,104.46624999999999,1,1,0,bank
3097-IDVPU,Male,0,Yes,Yes,19.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,13-24,2,0,1,47.91842105263158,0,0,0,credit
5729-KLZAR,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Yes,0-12,2,0,1,75.6875,0,1,0,electronic
6352-TWCAU,Female,0,No,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes,25-48,3,0,0,86.54571428571428,0,1,0,electronic
8263-OKETD,Female,0,No,No,20.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,No,13-24,5,0,0,68.5175,0,1,1,credit
6698-OXETB,Male,0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,No,0-12,1,0,0,21.04090909090909,1,0,0,mailed
4537-CIBHB,Female,0,Yes,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,0-12,1,0,1,19.15,1,0,0,mailed
3230-JCNZS,Female,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.0,7061.65,No,61+,6,0,1,99.45985915492957,1,1,1,credit
0264-CNITK,Female,0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No,61+,1,0,1,19.57183098591549,1,0,0,bank
1043-UXOVO,Female,0,No,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,7993.3,No,61+,8,0,0,112.58169014084507,1,1,1,credit
3410-YOQBQ,Female,0,No,No,31.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,No,25-48,6,0,0,80.55483870967741,1,1,1,mailed
8375-DKEBR,Female,1,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,0-12,1,1,0,69.6,0,0,0,electronic
4508-OEBEY,Male,0,Yes,No,31.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,No,25-48,6,0,0,78.20806451612903,1,1,1,credit
0151-ONTOV,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,0-12,1,0,0,70.9,0,0,0,mailed
5884-GCYMI,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes,0-12,1,0,0,69.4,0,0,0,mailed
4355-HBJHH,Male,0,Yes,Yes,67.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,61+,6,0,1,79.00597014925373,1,1,1,electronic
9699-UBQFS,Female,1,Yes,No,43.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,25-48,5,1,0,96.66976744186047,0,1,1,electronic
7658-UYUQS,Male,1,Yes,No,21.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,13-24,3,1,0,88.44047619047619,0,1,0,bank
4220-TINQT,Female,0,Yes,No,61.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,6751.35,No,61+,6,0,0,110.67786885245903,0,1,1,electronic
7115-IRDHS,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,No,61+,2,0,0,25.41736111111111,1,0,0,bank
3283-WCWXT,Male,0,Yes,Yes,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,No,0-12,2,0,1,25.55,1,0,0,mailed
1709-EJDOX,Female,0,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,25-48,1,0,1,20.18936170212766,1,0,0,mailed
7244-KXYZN,Female,0,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,No,13-24,1,0,0,21.972916666666666,1,0,0,credit
9762-YAQAA,Male,0,No,No,39.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,No,25-48,3,0,0,82.40384615384616,1,0,0,credit
2799-TSLAG,Female,0,Yes,Yes,65.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,61+,2,0,1,26.90076923076923,1,0,0,bank
0235-KGSLC,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,0-12,3,0,0,85.55,0,1,0,credit
9741-YLNTD,Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No,0-12,4,0,0,87.05833333333334,0,1,1,bank
3791-LGQCY,Female,1,Yes,No,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,49-60,5,1,0,101.57232142857143,0,1,0,bank
5829-NVSQN,Female,0,Yes,No,23.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.45,No,13-24,5,0,0,73.45434782608696,1,1,1,bank
6551-VLJMV,Male,0,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0,No,25-48,1,0,0,19.970588235294116,1,0,0,credit
1866-ZSLJM,Male,0,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,No,13-24,1,0,0,19.183333333333334,0,0,0,credit
0885-HMGPY,Male,0,No,No,62.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No,61+,6,0,0,68.34677419354838,1,0,1,bank
5656-JAMLX,Male,0,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,61+,1,0,0,20.220161290322583,1,0,0,bank
7245-JMTTQ,Female,0,No,No,51.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,49-60,7,0,0,111.82843137254902,1,1,1,electronic
2446-ZKVAF,Male,0,Yes,No,18.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,13-24,3,0,0,59.70277777777778,0,0,0,credit
6599-CEBNN,Female,0,No,No,34.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,25-48,2,0,0,74.24852941176471,0,0,0,credit
5998-DZLYR,Female,0,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,No,61+,5,0,0,93.49180327868852,1,1,1,bank
4223-WOZCM,Male,1,No,No,2.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No,0-12,2,1,0,53.55,0,0,0,mailed
4992-LTJNE,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.3,3983.6,No,61+,3,0,1,55.327777777777776,1,0,1,bank
8008-ESFLK,Female,0,Yes,No,53.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,49-60,7,0,0,110.10377358490567,1,1,1,electronic
5760-FXFVO,Male,0,No,No,6.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,No,0-12,3,0,0,82.49166666666666,0,0,1,electronic
3569-EDBPQ,Female,0,No,No,24.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,No,13-24,4,0,0,80.75208333333333,0,0,1,electronic
3500-NSDOA,Male,0,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,4859.95,No,61+,5,0,1,71.46985294117647,1,1,1,credit
8571-ZCMCX,Female,0,Yes,Yes,47.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,25-48,5,0,1,58.90744680851064,1,1,1,credit
6686-YPGHK,Male,1,No,No,47.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Yes,25-48,3,1,0,86.00638297872341,0,1,1,mailed
7168-HDQHG,Female,0,Yes,Yes,36.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,25-48,1,0,1,19.525,0,0,0,bank
0310-VQXAM,Male,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,0-12,1,0,0,19.866666666666667,0,0,0,mailed
